id,name
1253454,Vandalur
1253471,Valpoy
1253481,Vallam
1253490,Valavanur
1253500,Valapattanam
1253504,Valangaiman
1253559,Vaghodia
1253621,Uttukkuli
1253640,Utran
1253694,Uri
1253719,Uppiliyapuram
1253751,Uniara
1253796,Umri
1253815,Umrala
1253898,Ukwa
1253901,Uklana
1253930,Ugu
1253947,Udpura
1253992,Udaigiri
1254025,Turuvekere
1254142,Tsrar Sharif
1254177,Trimbak
1254198,Tral
1254214,Tosham
1254222,Tori Fatehpur
1254231,Topchanchi
1254302,Titron
1254310,Titabar
1254321,Thiruvidaimaruthur
1254367,Tirumullaivasal
1254374,Tirumakudal Narsipur
1254378,Thirukattupalli
1254400,Tirodi
1254415,Tira Sujanpur
1254442,Tindwari
1254513,Tikri
1254590,Thiruvaiyaru
1254608,Theog
1254609,Thenzawl
1254647,Thanna Mandi
1254663,Thandla
1254709,Tezu
1254751,Tendukheda
1254798,Tekanpur
1254832,Tawang
1254842,Tattayyangarpettai
1254925,Tarabha
1254972,Tankara
1255127,Talgram
1255130,Talen
1255146,Talbahat
1255187,Tal
1255283,Swamimalai
1255301,Susner
1255348,Surgana
1255405,Suntikoppa
1255478,Sumbal
1255489,Sultanpur
1255493,Sultanpur
1255584,Suchindram
1255640,Srimushnam
1255708,Sorbhog
1255713,Sorab
1255766,Sonegaon
1255791,Sonamura
1255811,Somvarpet
1255844,Solim
1255887,Sohagi
1255893,Sodpur
1255910,Soalkuchi
1255981,Sitamau
1256053,Sirsa
1256063,Sirpur
1256072,Sirmaur
1256096,Sirathu
1256117,Sinor
1256122,Sini
1256126,Singtam
1256146,Singoli
1256181,Singapperumalkovil
1256206,Sindi
1256245,Simga
1256251,Simaria
1256324,Sikandra
1256367,Sidhpura
1256385,Siddapur
1256414,Shupiyan
1256428,Shravanabelagola
1256450,Shivrajpur
1256469,Shirwal
1256486,Shirgaon
1256574,Shergarh
1256650,Shankargarh
1256676,Sham Churasi
1256708,Shahpura
1256716,Shahpur
1256717,Shahpur
1256718,Shahpur
1256719,Shahpur
1256725,Shahkot
1256734,Shahgarh
1256747,Shahapur
1256796,Serula
1256820,Seorinarayan
1256825,Seoni
1256934,Sayalkudi
1256976,Saurikh
1256990,Satwas
1257004,Sathankulam
1257077,Sasni
1257111,Sarubera
1257156,Sarka Ghat
1257167,Sarila
1257178,Sargur
1257242,Sarangarh
1257263,Saraikela
1257264,Sarai Ekdil
1257277,Sarahan
1257298,Sapatgram
1257313,Sanwer
1257316,Sanvordem
1257325,Santoshpur
1257326,Santokhgarh
1257347,Sanquelim
1257366,Sankheda
1257390,Sanivarsante
1257399,Sanguem
1257479,Sanchi
1257599,Salon
1257611,Saligao
1257703,Sakit
1257737,Saitlaw
1257743,Sairang
1257765,Sailana
1257775,Saidpur
1257887,Sadat
1257901,Sachin
1257908,Sabrum
1257919,Sabathu
1258003,Rudraprayag
1258078,Rohru
1258098,Roha
1258167,Riasi
1258190,Revadanda
1258221,Rengali
1258242,Rehti
1258269,Razole
1258293,Ray
1258367,Ratangarh
1258375,Rasulabad
1258447,Ranir Bazar
1258478,Rani
1258484,Rangpo
1258537,Ranapur
1258590,Rampura
1258596,Rampur
1258635,Ramnagar
1258640,Ramnagar
1258652,Ramkola
1258669,Ramgarh
1258708,Ram Das
1258714,Rambha
1258715,Ramban
1258724,Ramapuram
1258731,Ramanuj Ganj
1258788,Rajur
1258835,Rajnagar
1258867,Rajgarh
1258911,Rajapur
1258914,Rajapur
1258942,Raiwala
1259017,Raia
1259022,Rahon
1259039,Raha
1259047,Raghunathpur
1259072,Radha Kund
1259075,Radaur
1259082,Rabupura
1259094,Queula
1259098,Quepem
1259102,Qazigund
1259158,Purushottampur
1259259,Pullambadi
1259261,Puliyur
1259290,Puduvayal
1259292,Pudur
1259293,Pudur
1259294,Puduppatti
1259337,Pratapgarh
1259412,Ponnampet
1259413,Ponnamaravati
1259505,Pithora
1259540,Pirawa
1259571,Piploda
1259617,Pipalkoti
1259734,Phulpur
1259795,Phariha
1259840,Petlawad
1259853,Perur
1259869,Pernem
1259875,Periyapatti
1259877,Periyanegamam
1259893,Peranamallur
1259898,Peraiyur
1259914,Pennattur
1259924,Pendra
1260009,Pawai
1260038,Patuli
1260046,Patti
1260050,Pattan
1260064,Patrasaer
1260104,Patiali
1260174,Patan
1260176,Patan
1260177,Patan
1260232,Partapur
1260249,Parshadepur
1260275,Parol
1260281,Parnera
1260314,Parichha
1260407,Papparappatti
1260410,Papireddippatti
1260447,Pansemal
1260488,Panhala
1260537,Pandoh
1260548,Pandhana
1260556,Pandaria
1260577,Panchgani
1260600,Panara
1260683,Pallipattu
1260691,Palle
1260693,Pallattur
1260706,Paliyad
1260717,Pali
1260784,Palampur
1260786,Palamedu
1260880,Pahalgam
1260933,Paddhari
1260962,Pachmarhi
1261033,Orchha
1261037,Oran
1261049,Omalur
1261050,Olpad
1261076,Odugattur
1261077,Odlabari
1261107,Nyamati
1261120,Nurpur Kalan
1261124,Nurmahal
1261142,Numaligarh
1261145,Nuh
1261173,North Vanlaiphai
1261208,Nongpoh
1261257,Nizamabad
1261262,Niwari
1261283,Nirsa
1261444,Needamangalam
1261497,Netarhat
1261563,Nazira
1261588,Naya Bazar
1261607,Nawanshahr
1261638,Nawabganj
1261660,Navelim
1261704,Nattarasankottai
1261750,Narsingi
1261768,Naroda
1261806,Narendranagar
1261829,Narayangarh
1261832,Narayanavanam
1261844,Narasingapuram
1261847,Narasimharajapura
1261906,Nannilam
1261911,Nanguneri
1261915,Nangavalli
1261968,Nandgaon
1262020,Namli
1262029,Namchi
1262032,Nambutalai
1262062,Naliya
1262083,Nalagarh
1262134,Naigarhi
1262162,Nagrota
1262168,Nagram
1262183,Nagothana
1262196,Nagireddipalli
1262252,Nagar
1262284,Naduvattam
1262291,Nadigaon
1262300,Nadaun
1262369,Mustafabad
1262392,Musafirkhana
1262403,Murud
1262414,Mursan
1262429,Muri
1262435,Murgud
1262452,Muragacha
1262469,Munirabad
1262504,Mundi
1262567,Mulanur
1262632,Mugma
1262648,Mudukulattur
1262658,Mudigere
1262689,Mowar
1262715,Moth
1262768,Morjim
1262787,Moranha
1262873,Mohpa
1262884,Mohiuddinnagar
1262891,Mohgaon
1262905,Mohanur
1262909,Mohanpur
1262928,Mohan
1263010,Mirik
1263087,Mhasla
1263104,Mettuppalaiyam
1263152,Melukote
1263189,Mehnagar
1263201,Meghraj
1263257,Mayakonda
1263291,Maurawan
1263324,Mattur
1263370,Matheran
1263384,Mataundh
1263418,Masinigudi
1263557,Marandahalli
1263621,Mansar
1263636,Manpur
1263646,Manor
1263648,Manohar Thana
1263651,Manoharpur
1263677,Mankapur
1263692,Manjeshwara
1263715,Manikpur
1263764,Mangawan
1263776,Mangan
1263795,Mangalam
1263850,Mandleshwar
1263880,Mandawar
1263888,Mandasa
1263918,Mandal
1263937,Manchar
1263942,Manavalakurichi
1263966,Manalurpettai
1263983,Mamit
1264033,Malpur
1264041,Mallur
1264050,Mallapuram
1264070,Malkera
1264074,Malkapur
1264099,Malhargarh
1264215,Makhu
1264217,Makhjan
1264241,Majitha
1264244,Majholi
1264285,Mairang
1264297,Maindargi
1264310,Mailani
1264322,Maibong
1264331,Mahur
1264351,Mahroni
1264434,Maharajganj
1264435,Maharajganj
1264490,Mahaban
1264491,Mahabaleshwar
1264513,Magam
1264525,Madugula
1264567,Madhogarh
1264568,Madhogarh
1264569,Madhoganj
1264614,Madanpur
1264653,Machalpur
1264757,Lormi
1264792,Londa
1264816,Lohogaon
1264829,Loharu
1264850,Lohaghat
1264860,Lodhikheda
1265041,Lasalgaon
1265074,Lansdowne
1265085,Lanja
1265190,Lala
1265205,Lakshettipet
1265225,Lakhtar
1265234,Lakhna
1265239,Lakhipur
1265240,Lakhipur
1265376,Kyelang
1265403,Kuttalam
1265452,Kushalgarh
1265472,Kurud
1265515,Kurgunta
1265534,Kurara
1265577,Kunnattur
1265646,Kumsi
1265697,Kumaralingam
1265740,Kulattur
1265809,Kudal
1265815,Kud
1265896,Kovalam
1265901,Kotwa
1265923,Kottapalli
1265933,Kottaiyur
1265954,Kotra
1265972,Kot Khai
1265974,Kot Isa Khan
1265983,Kothi
1265996,Kothapet
1266028,Kotar
1266050,Kota
1266126,Koratagere
1266141,Koradih
1266144,Koradachcheri
1266155,Koppa
1266189,Konganapuram
1266210,Kondalwadi
1266222,Konanur
1266240,Kombai
1266387,Kodumudi
1266392,Kodlipet
1266402,Kodigenahalli
1266422,Kodala
1266433,Kochinda
1266477,Kishni
1266481,Kishanpur
1266484,Kishangarh
1266503,Kiri Buru
1266512,Kiranur
1266513,Kiranur
1266516,Kirakat
1266540,Kilvelur
1266598,Khusropur
1266631,Khuldabad
1266632,Khujner
1266640,Khudaganj
1266668,Khonsa
1266787,Khem Karan
1266813,Khed
1266814,Khed
1266821,Khawhai
1266829,Khaur
1266873,Kharsawan
1266882,Kharod
1266892,Kharkhauda
1266924,Kharhial
1266926,Khargupur
1266931,Khargapur
1266937,Kharela
1266962,Kharar
1267014,Khanpur
1267015,Khanpur
1267083,Khamharia
1267105,Khamanon
1267112,Khallikot
1267185,Khailar
1267190,Khaga
1267280,Kenduadih
1267331,Kelamangalam
1267357,Kayattar
1267370,Kawant
1267385,Kaverippattanam
1267390,Kavaratti
1267428,Kattuputtur
1267448,Katra
1267449,Katra
1267454,Katpur
1267481,Kati
1267605,Kasauli
1267660,Karumbakkam
1267680,Karrapur
1267745,Kariapatti
1267754,Karimpur
1267776,Kargil
1267827,Karari
1267867,Karambakkudi
1267919,Kaptanganj
1267964,Kantilo
1268001,Kanor
1268004,Kanodar
1268022,Kankon
1268024,Kankipadu
1268084,Kangra
1268114,Kandri
1268116,Kandra
1268197,Kanadukattan
1268202,Kamuthi
1268215,Kampil
1268271,Kamalpur
1268277,Kamalapuram
1268308,Kalundri
1268355,Kallupatti
1268398,Kalina Khas
1268399,Kalinagar
1268408,Kalikapur
1268449,Kalavai
1268460,Kalas
1268475,Kalanaur
1268504,Kalaikunda
1268510,Kalagarh
1268513,Kaladhungi
1268610,Kaintaragarh
1268677,Kadipur
1268686,Kadaura
1268693,Kadambur
1268754,Jutogh
1268785,Julana Shadipur
1268802,Jubbal
1268806,Jua
1268814,Joshimath
1268849,Jogindarnagar
1268851,Jogighopa
1268874,Jobner
1268875,Jobat
1268893,Jiran
1269064,Jetpur
1269070,Jetalsar
1269087,Jejuri
1269106,Jawhar
1269110,Jawar
1269119,Jawala Mukhi
1269165,Jasrana
1269267,Jandiala Guru
1269410,Jalgaon
1269449,Jalakandapuram
1269470,Jakhal
1269495,Jaithari
1269503,Jaisinghnagar
1269525,Jainpur
1269548,Jahangirpur
1269555,Jahanabad
1269567,Jagnair
1269592,Jagannathpur
1269652,Itaunja
1269685,Isagarh
1269782,Iluppur
1269792,Ilampillai
1269801,Iklehra
1269805,Ikauna
1269809,Iglas
1269811,Idukki
1269824,Ichhawar
1269945,Hosangadi
1269946,Hosanagara
1269947,Hosakote
1270048,Hirapur
1270056,Hiranagar
1270118,Hesla
1270127,Herbertpur
1270151,Heggadadevankote
1270192,Hatod
1270232,Hata
1270252,Hasanpur
1270286,Harrai
1270304,Harnai
1270336,Haringhata
1270357,Hariana
1270364,Harduaganj
1270391,Haraiya
1270413,Hansot
1270504,Haldibari
1270523,Hajipur
1270529,Hajan
1270576,Gyanpur
1270640,Gurh
1270774,Guirim
1270779,Guhagar
1270789,Gudur
1270806,Gudibanda
1270818,Gudari
1270827,Gua
1270854,Govindgarh
1270856,Govindgarh
1270888,Goshaingaon
1270895,Gosainganj
1270898,Gorur
1270914,Goregaon
1270944,Gopinathpur
1270951,Gopamau
1270952,Gopalur
1270961,Gopalpur
1271047,Golakganj
1271052,Gola Bazar
1271074,Gohpur
1271078,Gohand
1271093,Gogapur
1271130,Gobindpur
1271146,Goa Velha
1271215,Gidam
1271264,Ghorawal
1271285,Ghogha
1271295,Ghiror
1271361,Gharghoda
1271374,Ghansor
1271386,Ghanaur
1271393,Ghumarwin
1271444,Gawan
1271449,Gautampura
1271464,Gaurela
1271534,Gariaband
1271551,Garhi Pukhta
1271575,Garhdiwala
1271582,Garautha
1271616,Ganj Muradabad
1271621,Ganjam
1271663,Gangavalli
1271692,Gangaikondan
1271714,Gandhi Nagar
1271734,Gandai
1271771,Galiakot
1271813,Gagret
1271902,Fatehpur Chaurasi
1271925,Fatehgarh
1271939,Farrukhnagar
1271948,Faridnagar
1271984,Ettaiyapuram
1272001,Erumaippatti
1272023,Eraniel
1272027,Eral
1272053,Elumalai
1272074,Elayirampannai
1272156,Dusi
1272202,Dungarpur
1272302,Dudhi
1272307,Dudhani
1272358,Dostpur
1272400,Dongargaon
1272444,Doiwala
1272446,Dohrighat
1272453,Dogadda
1272508,Dispur
1272517,Dirba
1272625,Digha
1272634,Digapahandi
1272660,Dhuwaran
1272744,Dhola
1272771,Dhilwan
1272783,Dhemaji
1272864,Dharchula
1272878,Dharampuri
1272902,Dhanwar
1272996,Dhana
1273033,Dhali
1273077,Dewa
1273119,Devaprayag
1273132,Devadanappatti
1273145,Desur
1273166,Dergaon
1273172,Dera Gopipur
1273173,Dera Nanak
1273201,Deori
1273304,Dehu
1273347,Debipur
1273358,Dayal Bagh
1273367,Davorlim
1273371,Daurala
1273377,Daulatpur
1273378,Daulatpur
1273379,Daulatpur
1273463,Darlawn
1273473,Dariba
1273534,Dankaur
1273637,Dalmau
1273648,Dalhousie
1273673,Daitari
1273765,Dabhol
1273784,Curti
1273817,Cortalim
1273847,Colva
1273848,Colovale
1273943,Vikasnagar
1273954,Chuari Khas
1273978,Chorhat
1273993,Chopan
1274006,Cholapuram
1274055,Chitrakonda
1274098,Chiria
1274099,Chirgaon
1274172,Chinchinim
1274175,Chinchani
1274229,Chikitigarh
1274235,Chikhli
1274267,Chichli
1274270,Chicalim
1274278,Chhuikhadan
1274380,Chhachhrauli
1274383,Cheyyur
1274406,Cherrapunji
1274450,Chelakara
1274457,Chechat
1274491,Chaupal
1274547,Chatakonda
1274735,Chandla
1274743,Chandil
1274747,Chandia
1274761,Chandbali
1274822,Champua
1274834,Champahati
1274881,Chakulia
1274886,Chakrata
1274900,Chakia
1274927,Chail
1274954,Chabua
1274961,Cavelossim
1274974,Carapur
1274989,Candolim
1275053,Buriya
1275132,Buguda
1275334,Bomdila
1275354,Bolanikhodan
1275363,Bokakhat
1275384,Bodri
1275426,Bithur
1275463,Bishnupur
1275466,Bishnah
1275474,Bisenda Buzurg
1275526,Birbhaddar
1275601,Biloli
1275609,Bilkha
1275631,Bilaspur
1275633,Bilaspur
1275635,Bilaspur
1275645,Bilariaganj
1275661,Bikapur
1275674,Bijroni
1275682,Bijni
1275713,Bihpuriagaon
1275722,Bighapur
1275826,Bhowali
1275859,Bholath
1275866,Bhojudih
1275931,Bhim Tal
1275980,Bhigvan
1276079,Bhatgaon
1276275,Bhagwantnagar
1276358,Bhadarwah
1276374,Bhabhra
1276400,Betma
1276419,Beswan
1276463,Beniganj
1276472,Benaulim
1276487,Belur
1276491,Beltangadi
1276506,Belluru
1276520,Beliator
1276568,Belaguntha
1276616,Begowal
1276697,Batoti
1276728,Basugaon
1276756,Basna
1276788,Basar
1276819,Barwadih
1276857,Barsana
1276869,Barpathar
1276917,Barkot
1276922,Barkhera
1276932,Barjora
1276945,Bariarpur
1276955,patamda
1276956,Barhi
1276983,Barghat
1277134,Baragaon
1277135,Baragaon
1277155,Bara Bazar
1277235,Bansgaon
1277294,Banjar
1277297,Banihal
1277353,Bandora
1277408,Banavar
1277450,Bamora
1277455,Bamnia
1277476,Bamboo Flat
1277477,Bambolim
1277533,Baloda
1277570,Balimela
1277581,Bali Chak
1277613,Baldeogarh
1277614,Baldeo
1277671,Bakswaho
1277675,Bakreswar
1277681,Bakloh
1277695,Bakewar
1277699,Bakani
1277716,Bajna
1277769,Baikunthpur
1277770,Baikanthpur
1277793,Bahua
1277795,Bahsuma
1277863,Bagra
1277874,Bagli
1277905,Bagh
1277992,Badhni Kalan
1278006,Badarwas
1278008,Badarpur
1278035,Bachhrawan
1278051,Babugarh
1278090,Ayyampettai
1278103,Awantipur
1278142,Auras
1278182,Attayyampatti
1278189,Atraulia
1278223,Ateli
1278290,Ashti
1278308,Asarganj
1278344,Arumbavur
1278373,Arnia
1278389,Arki
1278409,Arimalam
1278433,Aravankadu
1278464,Arambol
1278515,Antu
1278516,Antri
1278541,Annavasal
1278546,Annamalainagar
1278551,Ankola
1278682,Anandnagar
1278751,Ammapettai
1278752,Ammapettai
1278758,Amloh
1278796,Amguri
1278805,Amethi
1278806,Amethi
1278842,Ambasa
1278867,Ambahta
1278869,Ambagarh Chauki
1278889,Amarwara
1278897,Amarpur
1278905,Amarkantak
1278921,Amanpur
1278923,Amanganj
1278943,Alwar Tirunagari
1278953,Alur
1278987,Allapalli
1279045,Aldona
1279050,Alawalpur
1279056,Alappakkam
1279059,Alangudi
1279062,Alanganallur
1279072,Alampur
1279074,Alampur
1279084,Alagapuram
1279110,Akodia
1279126,Akhnur
1279148,Akalgarh
1279161,Ajjampur
1279181,Ajaigarh
1279213,Ahwa
1279225,Ahmadpur
1279237,Ahiri
1279318,Aduthurai
1279373,Adalaj
1279405,Abiramam
1348581,Haripur
1348583,Kesabpur
1348600,Ramchandrapur
1348615,Bagnan
1348671,Ramnagar
1348676,Sankarpur
1348694,Begampur
1348734,Parbatipur
1348737,Bhandardaha
1348742,Krishnapur
1348776,Masila
1348788,Sahapur
1348789,Raghudebbati
1348791,Gobindapur
1348870,Amtala
1348872,Bawali
1348942,Balarampur
1348944,Jafarpur
1348947,Serpur
1349047,Solap
1349090,Harindanga
1349229,Gurdaha
1349247,Ula
1349263,Gopalpur
1349355,Raypur
1431732,Jaurian
1436610,Chima
1436767,Kheri Sampla
1439622,Gho Manhasan
1441210,Chhutmalpur
1442037,Borkhera
1445310,Balapur
1445624,Chandur
1465595,Chinnasekkadu
1465624,Manappakkam
1465868,Vengavasal
1465879,Nandambakkam
1466027,Vellanur
6268046,Kupwara
6269526,Technopark
6620455,Auroville
6621344,Puttaparthi
6697165,Canacona
6941535,Chowari
7117985,Banbasa
7180617,vadlamuru
7279750,Parwanoo
7279751,Jorethang
7283585,Edakkulam
7283587,Avanoor
7287889,Palackattumala
7290413,Pitampura
7302453,Vagator
